Entity,Code,Year,Mean male height (cm),Mean female height (cm)
Sri Lanka,LKA,1962,164.1159327,152.9485825
Sri Lanka,LKA,1963,164.1602731,152.9936807
Sri Lanka,LKA,1964,164.1967009,153.034573
Sri Lanka,LKA,1965,164.2262117,153.071967
Sri Lanka,LKA,1966,164.2514307,153.1079641
Sri Lanka,LKA,1967,164.275179,153.1441938
Sri Lanka,LKA,1968,164.2985627,153.1804173
Sri Lanka,LKA,1969,164.3240748,153.216167
Sri Lanka,LKA,1970,164.3526405,153.2513843
Sri Lanka,LKA,1971,164.3859848,153.2863717
Sri Lanka,LKA,1972,164.4247783,153.321456
Sri Lanka,LKA,1973,164.4697754,153.3573154
Sri Lanka,LKA,1974,164.5208764,153.3944243
Sri Lanka,LKA,1975,164.5771923,153.4321249
Sri Lanka,LKA,1976,164.6368438,153.4705754
Sri Lanka,LKA,1977,164.6970185,153.5095191
Sri Lanka,LKA,1978,164.7569462,153.5489301
Sri Lanka,LKA,1979,164.8164728,153.5895452
Sri Lanka,LKA,1980,164.8764212,153.632489
Sri Lanka,LKA,1981,164.9376653,153.6783244
Sri Lanka,LKA,1982,164.9996822,153.7269969
Sri Lanka,LKA,1983,165.0606771,153.7786116
Sri Lanka,LKA,1984,165.1196309,153.8327077
Sri Lanka,LKA,1985,165.1761525,153.888708
Sri Lanka,LKA,1986,165.230591,153.9461565
Sri Lanka,LKA,1987,165.2818896,154.0040091
Sri Lanka,LKA,1988,165.3304789,154.0622726
Sri Lanka,LKA,1989,165.3772627,154.1213085
Sri Lanka,LKA,1990,165.4234147,154.181093
Sri Lanka,LKA,1991,165.4695426,154.2424777
Sri Lanka,LKA,1992,165.5150936,154.3051364
Sri Lanka,LKA,1993,165.5597755,154.3692285
Sri Lanka,LKA,1994,165.6034955,154.4342584
Sri Lanka,LKA,1995,165.6467267,154.4994795
Sri Lanka,LKA,1996,165.6894656,154.5649118
Sub-Saharan Africa,,1896,162.4242,153.2441
Sub-Saharan Africa,,1897,162.5149,153.3505
Sub-Saharan Africa,,1898,162.6059,153.4571
Sub-Saharan Africa,,1899,162.697,153.5637
Sub-Saharan Africa,,1900,162.788,153.6702
Sub-Saharan Africa,,1901,162.8792,153.7763
Sub-Saharan Africa,,1902,162.9709,153.8819
Sub-Saharan Africa,,1903,163.0628,153.9865
Sub-Saharan Africa,,1904,163.1549,154.0899
Sub-Saharan Africa,,1905,163.2471,154.1922
Sub-Saharan Africa,,1906,163.3393,154.2933
Sub-Saharan Africa,,1907,163.4321,154.3933
Sub-Saharan Africa,,1908,163.5258,154.4922
Sub-Saharan Africa,,1909,163.6198,154.5904
Sub-Saharan Africa,,1910,163.715,154.6884
Sub-Saharan Africa,,1911,163.812,154.787
Sub-Saharan Africa,,1912,163.9112,154.8865
Sub-Saharan Africa,,1913,164.0126,154.9869
Sub-Saharan Africa,,1914,164.1156,155.0884
Sub-Saharan Africa,,1915,164.2204,155.1913
Sub-Saharan Africa,,1916,164.3268,155.2951
Sub-Saharan Africa,,1917,164.4347,155.4003
Sub-Saharan Africa,,1918,164.544,155.5066
Sub-Saharan Africa,,1919,164.6534,155.6132
Sub-Saharan Africa,,1920,164.7626,155.7203
Sub-Saharan Africa,,1921,164.8712,155.8269
Sub-Saharan Africa,,1922,164.9787,155.9327
Sub-Saharan Africa,,1923,165.0857,156.0365
Sub-Saharan Africa,,1924,165.1928,156.1391
Sub-Saharan Africa,,1925,165.3022,156.2421
Sub-Saharan Africa,,1926,165.4153,156.3456
Sub-Saharan Africa,,1927,165.5331,156.45
Sub-Saharan Africa,,1928,165.6561,156.5557
Sub-Saharan Africa,,1929,165.7834,156.6631
Sub-Saharan Africa,,1930,165.9143,156.7719
Sub-Saharan Africa,,1931,166.0476,156.881
Sub-Saharan Africa,,1932,166.1821,156.991
Sub-Saharan Africa,,1933,166.3181,157.1022
Sub-Saharan Africa,,1934,166.4553,157.2156
Sub-Saharan Africa,,1935,166.5936,157.3308
Sub-Saharan Africa,,1936,166.7321,157.4476
Sub-Saharan Africa,,1937,166.8697,157.5656
Sub-Saharan Africa,,1938,167.0059,157.6839
Sub-Saharan Africa,,1939,167.14,157.8022
Sub-Saharan Africa,,1940,167.2719,157.9194
Sub-Saharan Africa,,1941,167.4019,158.0351
Sub-Saharan Africa,,1942,167.5312,158.1491
Sub-Saharan Africa,,1943,167.6612,158.2623
Sub-Saharan Africa,,1944,167.7914,158.375
Sub-Saharan Africa,,1945,167.9215,158.4863
Sub-Saharan Africa,,1946,168.052,158.5962
Sub-Saharan Africa,,1947,168.1817,158.7045
Sub-Saharan Africa,,1948,168.3106,158.8096
Sub-Saharan Africa,,1949,168.4379,158.9112
Sub-Saharan Africa,,1950,168.5623,159.0096
Sub-Saharan Africa,,1951,168.6824,159.1035
Sub-Saharan Africa,,1952,168.7971,159.1909
Sub-Saharan Africa,,1953,168.9066,159.271
Sub-Saharan Africa,,1954,169.0103,159.3428
Sub-Saharan Africa,,1955,169.1086,159.4061
Sub-Saharan Africa,,1956,169.202,159.461
Sub-Saharan Africa,,1957,169.2912,159.5084
Sub-Saharan Africa,,1958,169.3766,159.5494
Sub-Saharan Africa,,1959,169.4576,159.584
Sub-Saharan Africa,,1960,169.5343,159.6126
Sub-Saharan Africa,,1961,169.6054,159.6351
Sub-Saharan Africa,,1962,169.6689,159.6515
Sub-Saharan Africa,,1963,169.7231,159.6602
Sub-Saharan Africa,,1964,169.7664,159.6603
Sub-Saharan Africa,,1965,169.7995,159.6519
Sub-Saharan Africa,,1966,169.8237,159.6358
Sub-Saharan Africa,,1967,169.8401,159.613
Sub-Saharan Africa,,1968,169.8506,159.5837
Sub-Saharan Africa,,1969,169.8569,159.5479
Sub-Saharan Africa,,1970,169.8601,159.5056
Sub-Saharan Africa,,1971,169.8605,159.4566
Sub-Saharan Africa,,1972,169.8582,159.4017
Sub-Saharan Africa,,1973,169.8539,159.3416
Sub-Saharan Africa,,1974,169.8467,159.2779
Sub-Saharan Africa,,1975,169.8351,159.2104
Sub-Saharan Africa,,1976,169.8166,159.1389
Sub-Saharan Africa,,1977,169.7887,159.0632
Sub-Saharan Africa,,1978,169.7499,158.9837
Sub-Saharan Africa,,1979,169.7,158.9007
Sub-Saharan Africa,,1980,169.6388,158.8163
Sub-Saharan Africa,,1981,169.5666,158.7322
Sub-Saharan Africa,,1982,169.4828,158.6498
Sub-Saharan Africa,,1983,169.3859,158.5694
Sub-Saharan Africa,,1984,169.2763,158.4905
Sub-Saharan Africa,,1985,169.1532,158.4123
Sub-Saharan Africa,,1986,169.0171,158.3343
Sub-Saharan Africa,,1987,168.8686,158.2553
Sub-Saharan Africa,,1988,168.7098,158.175
Sub-Saharan Africa,,1989,168.5433,158.0942
Sub-Saharan Africa,,1990,168.3708,158.0128
Sub-Saharan Africa,,1991,168.1949,157.9322
Sub-Saharan Africa,,1992,168.0175,157.8518
Sub-Saharan Africa,,1993,167.8393,157.7712
Sub-Saharan Africa,,1994,167.661,157.6898
Sub-Saharan Africa,,1995,167.4828,157.6084
Sub-Saharan Africa,,1996,167.3044,157.5269
Sudan,SDN,1896,161.505056,151.7619622
Sudan,SDN,1897,161.6048297,151.8740884
Sudan,SDN,1898,161.7047707,151.986498
Sudan,SDN,1899,161.804774,152.0989191
Sudan,SDN,1900,161.904456,152.2109624
Sudan,SDN,1901,162.0043938,152.3225569
Sudan,SDN,1902,162.1049945,152.433762
Sudan,SDN,1903,162.2058121,152.5439243
Sudan,SDN,1904,162.3070516,152.6528664
Sudan,SDN,1905,162.4085128,152.7604924
Sudan,SDN,1906,162.5102428,152.8666164
Sudan,SDN,1907,162.6127127,152.971466
Sudan,SDN,1908,162.7161014,153.0752608
Sudan,SDN,1909,162.8196836,153.1782297
Sudan,SDN,1910,162.9245072,153.2808923
Sudan,SDN,1911,163.0310483,153.3837445
Sudan,SDN,1912,163.1396177,153.4873768
Sudan,SDN,1913,163.2503067,153.5920537
Sudan,SDN,1914,163.3624801,153.697552
Sudan,SDN,1915,163.4762356,153.8039866
Sudan,SDN,1916,163.5918301,153.9111012
Sudan,SDN,1917,163.7083466,154.0195338
Sudan,SDN,1918,163.826018,154.128511
Sudan,SDN,1919,163.9439286,154.2373684
Sudan,SDN,1920,164.0614664,154.3463335
Sudan,SDN,1921,164.1779755,154.4546779
Sudan,SDN,1922,164.2928849,154.5616239
Sudan,SDN,1923,164.4065911,154.6658258
Sudan,SDN,1924,164.5199914,154.7685432
Sudan,SDN,1925,164.6349572,154.8711886
Sudan,SDN,1926,164.753313,154.9737839
Sudan,SDN,1927,164.8759002,155.0766456
Sudan,SDN,1928,165.002868,155.1802647
Sudan,SDN,1929,165.1336289,155.2852249
Sudan,SDN,1930,165.2670839,155.390668
Sudan,SDN,1931,165.402012,155.4956687
Sudan,SDN,1932,165.5369105,155.6005183
Sudan,SDN,1933,165.6723564,155.7060846
Sudan,SDN,1934,165.8080042,155.8131082
Sudan,SDN,1935,165.9435209,155.9210207
Sudan,SDN,1936,166.0775391,156.0298693
Sudan,SDN,1937,166.2095031,156.1386439
Sudan,SDN,1938,166.3388576,156.2467262
Sudan,SDN,1939,166.4647757,156.3537919
Sudan,SDN,1940,166.5875277,156.4587547
Sudan,SDN,1941,166.7071678,156.5610852
Sudan,SDN,1942,166.8248564,156.6609661
Sudan,SDN,1943,166.9416118,156.75913
Sudan,SDN,1944,167.0574302,156.8561808
Sudan,SDN,1945,167.1716169,156.9512888
Sudan,SDN,1946,167.2847399,157.044825
Sudan,SDN,1947,167.3955836,157.1371558
Sudan,SDN,1948,167.5041802,157.2268935
Sudan,SDN,1949,167.6098835,157.3144886
Sudan,SDN,1950,167.711984,157.4006546
Sudan,SDN,1951,167.8095605,157.4845643
Sudan,SDN,1952,167.9018497,157.5641209
Sudan,SDN,1953,167.9892865,157.6386638
Sudan,SDN,1954,168.0714916,157.7069671
Sudan,SDN,1955,168.1490481,157.7687705
Sudan,SDN,1956,168.2220233,157.8235364
Sudan,SDN,1957,168.2917062,157.8714865
Sudan,SDN,1958,168.3586943,157.9132795
Sudan,SDN,1959,168.4221569,157.9488854
Sudan,SDN,1960,168.4824569,157.9777983
Sudan,SDN,1961,168.5380397,157.9998115
Sudan,SDN,1962,168.5871754,158.0144496
Sudan,SDN,1963,168.6279531,158.0201661
Sudan,SDN,1964,168.6591179,158.015924
Sudan,SDN,1965,168.6817539,158.0021988
Sudan,SDN,1966,168.6970677,157.9796879
Sudan,SDN,1967,168.7059024,157.9495124
Sudan,SDN,1968,168.7101745,157.9122285
Sudan,SDN,1969,168.7122671,157.8680894
Sudan,SDN,1970,168.7129751,157.8177811
Sudan,SDN,1971,168.7127574,157.7617042
Sudan,SDN,1972,168.7121473,157.70104
Sudan,SDN,1973,168.7118269,157.6366112
Sudan,SDN,1974,168.7107013,157.5697021
Sudan,SDN,1975,168.7072381,157.5004664
Sudan,SDN,1976,168.6990264,157.4283541
Sudan,SDN,1977,168.6832698,157.3533564
Sudan,SDN,1978,168.6583424,157.2762521
Sudan,SDN,1979,168.6247689,157.1973289
Sudan,SDN,1980,168.5819563,157.1183346
Sudan,SDN,1981,168.5300127,157.0409467
Sudan,SDN,1982,168.4678138,156.966672
Sudan,SDN,1983,168.3939586,156.8955359
Sudan,SDN,1984,168.3082015,156.8266705
Sudan,SDN,1985,168.2093636,156.7592778
Sudan,SDN,1986,168.0976059,156.6928374
Sudan,SDN,1987,167.9732961,156.6262232
Sudan,SDN,1988,167.8386058,156.5592083
Sudan,SDN,1989,167.6964093,156.4926813
Sudan,SDN,1990,167.5485483,156.4259744
Sudan,SDN,1991,167.3970894,156.3605479
Sudan,SDN,1992,167.2443684,156.2958478
Sudan,SDN,1993,167.0911994,156.2312131
Sudan,SDN,1994,166.9377504,156.166561
Sudan,SDN,1995,166.7847003,156.1021351
Sudan,SDN,1996,166.6314888,156.0380253
Suriname,SUR,1896,161.7154717,150.4909375
Suriname,SUR,1897,161.8855839,150.6832941
Suriname,SUR,1898,162.0558362,150.876152
Suriname,SUR,1899,162.2261597,151.0690821
Suriname,SUR,1900,162.3964564,151.2618322
Suriname,SUR,1901,162.5666999,151.4541969
Suriname,SUR,1902,162.7368499,151.6459164
Suriname,SUR,1903,162.9073097,151.836995
Suriname,SUR,1904,163.07763,152.0269087
Suriname,SUR,1905,163.2478342,152.2155916
Suriname,SUR,1906,163.4179267,152.4030839
Suriname,SUR,1907,163.5883717,152.5891559
Suriname,SUR,1908,163.7599764,152.7746246
Suriname,SUR,1909,163.9323539,152.9591721
Suriname,SUR,1910,164.1062947,153.1434536
Suriname,SUR,1911,164.2825072,153.3280982
Suriname,SUR,1912,164.4614465,153.5138139
Suriname,SUR,1913,164.6429556,153.7012997
Suriname,SUR,1914,164.8263295,153.8898043
Suriname,SUR,1915,165.0116422,154.0800193
Suriname,SUR,1916,165.1986516,154.2716841
Suriname,SUR,1917,165.3874961,154.4648481
Suriname,SUR,1918,165.5778323,154.6586904
Suriname,SUR,1919,165.7685393,154.8527992
Suriname,SUR,1920,165.9590811,155.0471848
Suriname,SUR,1921,166.1484156,155.2403737
Suriname,SUR,1922,166.3355443,155.4315214
Suriname,SUR,1923,166.51977,155.61973
Suriname,SUR,1924,166.7008927,155.8048113
Suriname,SUR,1925,166.8799136,155.987826
Suriname,SUR,1926,167.0575545,156.1682794
Suriname,SUR,1927,167.2344525,156.3463292
Suriname,SUR,1928,167.4100449,156.5223578
Suriname,SUR,1929,167.5842619,156.6961477
Suriname,SUR,1930,167.7559617,156.8667584
Suriname,SUR,1931,167.92357,157.0331967
Suriname,SUR,1932,168.0865515,157.1945703
Suriname,SUR,1933,168.2454779,157.3518881
Suriname,SUR,1934,168.4007813,157.5066867
Suriname,SUR,1935,168.5527627,157.659324
Suriname,SUR,1936,168.7020811,157.8103366
Suriname,SUR,1937,168.8478122,157.9590796
Suriname,SUR,1938,168.9897551,158.1050165
Suriname,SUR,1939,169.1274609,158.2468882
Suriname,SUR,1940,169.26144,158.3846671
Suriname,SUR,1941,169.3929844,158.5180719
Suriname,SUR,1942,169.5236285,158.6473024
Suriname,SUR,1943,169.6542624,158.7741953
Suriname,SUR,1944,169.7848803,158.8990491
Suriname,SUR,1945,169.9150878,159.0221998
Suriname,SUR,1946,170.0449398,159.1440425
Suriname,SUR,1947,170.1732134,159.263823
Suriname,SUR,1948,170.2999067,159.3810065
Suriname,SUR,1949,170.4240548,159.4951642
Suriname,SUR,1950,170.5445012,159.6058712
Suriname,SUR,1951,170.6596345,159.7124675
Suriname,SUR,1952,170.7686721,159.8138713
Suriname,SUR,1953,170.8722425,159.9097852
Suriname,SUR,1954,170.9707636,160.0000483
Suriname,SUR,1955,171.0654603,160.0854028
Suriname,SUR,1956,171.1569339,160.1662327
Suriname,SUR,1957,171.2470355,160.2423149
Suriname,SUR,1958,171.3368407,160.3143794
Suriname,SUR,1959,171.4261181,160.3824195
Suriname,SUR,1960,171.5152201,160.4465387
Suriname,SUR,1961,171.6036457,160.5063866
Suriname,SUR,1962,171.6892894,160.5617903
Suriname,SUR,1963,171.7698908,160.6115598
Suriname,SUR,1964,171.8442647,160.6543337
Suriname,SUR,1965,171.9120694,160.6896147
Suriname,SUR,1966,171.9732321,160.7178868
Suriname,SUR,1967,172.0292879,160.7396296
Suriname,SUR,1968,172.0810743,160.7557905
Suriname,SUR,1969,172.1308947,160.7679736
Suriname,SUR,1970,172.1797144,160.776691
Suriname,SUR,1971,172.2276826,160.7833192
Suriname,SUR,1972,172.2743397,160.7887478
Suriname,SUR,1973,172.3190688,160.7932689
Suriname,SUR,1974,172.3603323,160.7978298
Suriname,SUR,1975,172.3978001,160.8016827
Suriname,SUR,1976,172.4301326,160.8039168
Suriname,SUR,1977,172.4558239,160.8043315
Suriname,SUR,1978,172.4755652,160.8028447
Suriname,SUR,1979,172.4896577,160.7999353
Suriname,SUR,1980,172.5002976,160.7974286
Suriname,SUR,1981,172.5094262,160.7959718
Suriname,SUR,1982,172.5173453,160.7956299
Suriname,SUR,1983,172.5236434,160.796601
Suriname,SUR,1984,172.5296092,160.7980036
Suriname,SUR,1985,172.5354391,160.7983709
Suriname,SUR,1986,172.5421867,160.796184
Suriname,SUR,1987,172.5506152,160.7912273
Suriname,SUR,1988,172.5612531,160.7822179
Suriname,SUR,1989,172.5744175,160.7701256
Suriname,SUR,1990,172.5905184,160.7555722
Suriname,SUR,1991,172.6095558,160.7398961
Suriname,SUR,1992,172.6311421,160.7241978
Suriname,SUR,1993,172.6539855,160.7085307
Suriname,SUR,1994,172.6766795,160.6931663
Suriname,SUR,1995,172.6991986,160.6782021
Suriname,SUR,1996,172.7216773,160.6629909
Sweden,SWE,1896,171.8963521,160.2885432
Sweden,SWE,1897,172.0028829,160.3694662
Sweden,SWE,1898,172.1097899,160.4505368
Sweden,SWE,1899,172.2167036,160.5316655
Sweden,SWE,1900,172.3229958,160.6127281
Sweden,SWE,1901,172.4297368,160.6938507
Sweden,SWE,1902,172.5368838,160.7749016
Sweden,SWE,1903,172.644193,160.8553679
Sweden,SWE,1904,172.7515452,160.9350797
Sweden,SWE,1905,172.8591353,161.0141425
Sweden,SWE,1906,172.965855,161.0927501
Sweden,SWE,1907,173.0732455,161.1710712
Sweden,SWE,1908,173.1823002,161.2495263
Sweden,SWE,1909,173.2929309,161.32831
Sweden,SWE,1910,173.4061959,161.409136
Sweden,SWE,1911,173.5239113,161.4938884
Sweden,SWE,1912,173.6463472,161.583372
Sweden,SWE,1913,173.7723561,161.6777215
Sweden,SWE,1914,173.9007398,161.7764981
Sweden,SWE,1915,174.0302131,161.8791834
Sweden,SWE,1916,174.1586936,161.9844121
Sweden,SWE,1917,174.2849179,162.0911165
Sweden,SWE,1918,174.4078253,162.1978534
Sweden,SWE,1919,174.526197,162.3025492
Sweden,SWE,1920,174.6402149,162.404725
Sweden,SWE,1921,174.7491868,162.5047279
Sweden,SWE,1922,174.8529829,162.6030447
Sweden,SWE,1923,174.9511067,162.6986126
Sweden,SWE,1924,175.04493,162.7922475
Sweden,SWE,1925,175.1385841,162.8867893
Sweden,SWE,1926,175.2344721,162.982704
Sweden,SWE,1927,175.3351384,163.0803099
Sweden,SWE,1928,175.4422593,163.1802918
Sweden,SWE,1929,175.5546639,163.2830166
Sweden,SWE,1930,175.6729205,163.3884301
Sweden,SWE,1931,175.7961636,163.4950754
Sweden,SWE,1932,175.9233137,163.6045312
Sweden,SWE,1933,176.0560264,163.7193792
Sweden,SWE,1934,176.1945593,163.8403579
Sweden,SWE,1935,176.3369435,163.9666486
Sweden,SWE,1936,176.4795311,164.0966438
Sweden,SWE,1937,176.6201557,164.2262794
Sweden,SWE,1938,176.757382,164.3524319
Sweden,SWE,1939,176.8905415,164.4718639
Sweden,SWE,1940,177.0194774,164.5815334
Sweden,SWE,1941,177.1441639,164.6793009
Sweden,SWE,1942,177.2670058,164.7660981
Sweden,SWE,1943,177.3902353,164.8437765
Sweden,SWE,1944,177.5145815,164.9150134
Sweden,SWE,1945,177.6402386,164.9818692
Sweden,SWE,1946,177.768831,165.0463707
Sweden,SWE,1947,177.8997801,165.1099545
Sweden,SWE,1948,178.0325913,165.1732427
Sweden,SWE,1949,178.1656132,165.2373154
Sweden,SWE,1950,178.2977629,165.3036776
Sweden,SWE,1951,178.4272564,165.3722615
Sweden,SWE,1952,178.5538351,165.4428285
Sweden,SWE,1953,178.678418,165.5158786
Sweden,SWE,1954,178.8005685,165.5918814
Sweden,SWE,1955,178.9195542,165.6714209
Sweden,SWE,1956,179.0337916,165.7543877
Sweden,SWE,1957,179.1439291,165.841436
Sweden,SWE,1958,179.2499477,165.9318089
Sweden,SWE,1959,179.3507273,166.0238609
Sweden,SWE,1960,179.4458243,166.1162691
Sweden,SWE,1961,179.5345755,166.2079226
Sweden,SWE,1962,179.6153564,166.2963897
Sweden,SWE,1963,179.6859275,166.3778244
Sweden,SWE,1964,179.7438673,166.4496921
Sweden,SWE,1965,179.7902157,166.5109143
Sweden,SWE,1966,179.8276758,166.5611408
Sweden,SWE,1967,179.8595123,166.601602
Sweden,SWE,1968,179.8881645,166.6328944
Sweden,SWE,1969,179.9147789,166.6564471
Sweden,SWE,1970,179.9396874,166.6717411
Sweden,SWE,1971,179.9631204,166.6794579
Sweden,SWE,1972,179.9844993,166.6799585
Sweden,SWE,1973,180.003022,166.6734734
Sweden,SWE,1974,180.0176035,166.6597572
Sweden,SWE,1975,180.0277314,166.6387873
Sweden,SWE,1976,180.0333945,166.6103146
Sweden,SWE,1977,180.0340798,166.5743741
Sweden,SWE,1978,180.0299095,166.5315421
Sweden,SWE,1979,180.0219201,166.4831929
Sweden,SWE,1980,180.0118158,166.4324784
Sweden,SWE,1981,180.0015365,166.3813547
Sweden,SWE,1982,179.9916243,166.3320303
Sweden,SWE,1983,179.9809693,166.2859976
Sweden,SWE,1984,179.9686187,166.2420648
Sweden,SWE,1985,179.9536005,166.1995334
Sweden,SWE,1986,179.9361172,166.1573753
Sweden,SWE,1987,179.9161686,166.1146797
Sweden,SWE,1988,179.8948924,166.0707018
Sweden,SWE,1989,179.8734877,166.0254687
Sweden,SWE,1990,179.8519072,165.9786891
Sweden,SWE,1991,179.8306453,165.9317766
Sweden,SWE,1992,179.8107319,165.8848971
Sweden,SWE,1993,179.79218,165.8382852
Sweden,SWE,1994,179.7737811,165.7914629
Sweden,SWE,1995,179.7553137,165.7445047
Sweden,SWE,1996,179.7370423,165.697469
Switzerland,CHE,1896,167.5317823,157.5345007
Switzerland,CHE,1897,167.6588193,157.6297038
Switzerland,CHE,1898,167.7859786,157.725303
Switzerland,CHE,1899,167.9130021,157.8208181
Switzerland,CHE,1900,168.0396293,157.916473
Switzerland,CHE,1901,168.1669472,158.0119755
Switzerland,CHE,1902,168.2948452,158.1077274
Switzerland,CHE,1903,168.4232209,158.2027977
Switzerland,CHE,1904,168.5516217,158.2970201
Switzerland,CHE,1905,168.6804245,158.3906615
Switzerland,CHE,1906,168.8086331,158.4837241
Switzerland,CHE,1907,168.9373039,158.5767251
Switzerland,CHE,1908,169.0673603,158.6698634
Switzerland,CHE,1909,169.1993425,158.7636001
Switzerland,CHE,1910,169.3346572,158.8595181
Switzerland,CHE,1911,169.4747618,158.9593359
Switzerland,CHE,1912,169.6204977,159.063834
Switzerland,CHE,1913,169.7705391,159.1729752
Switzerland,CHE,1914,169.9238897,159.2865472
Switzerland,CHE,1915,170.0789638,159.4044247
Switzerland,CHE,1916,170.2338263,159.5245221
Switzerland,CHE,1917,170.3869523,159.645897
Switzerland,CHE,1918,170.5370986,159.7667919
Switzerland,CHE,1919,170.6828584,159.8852584
Switzerland,CHE,1920,170.8239234,160.0005174
Switzerland,CHE,1921,170.9597547,160.1121764
Switzerland,CHE,1922,171.0896222,160.220468
Switzerland,CHE,1923,171.2130565,160.3244284
Switzerland,CHE,1924,171.3314505,160.4248252
Switzerland,CHE,1925,171.4486019,160.5243085
Switzerland,CHE,1926,171.5659738,160.6231241
Switzerland,CHE,1927,171.6861492,160.7218512
Switzerland,CHE,1928,171.8107207,160.821271
Switzerland,CHE,1929,171.9387776,160.9215353
Switzerland,CHE,1930,172.0703468,161.0227161
Switzerland,CHE,1931,172.2046818,161.1231424
Switzerland,CHE,1932,172.3402188,161.2246948
Switzerland,CHE,1933,172.4783946,161.3301366
Switzerland,CHE,1934,172.6190896,161.440523
Switzerland,CHE,1935,172.7600413,161.5553839
Switzerland,CHE,1936,172.8975584,161.6732164
Switzerland,CHE,1937,173.0294128,161.7906224
Switzerland,CHE,1938,173.1543348,161.9045128
Switzerland,CHE,1939,173.2720017,162.012564
Switzerland,CHE,1940,173.3821133,162.1116623
Switzerland,CHE,1941,173.4857719,162.2000814
Switzerland,CHE,1942,173.5860842,162.2791293
Switzerland,CHE,1943,173.6865631,162.3503015
Switzerland,CHE,1944,173.7885958,162.4165545
Switzerland,CHE,1945,173.8930748,162.4802045
Switzerland,CHE,1946,174.0030031,162.543428
